Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
always-sunny-in-philadelphia-dog-painting,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,Always Sunny In Philadelphia Dog Painting Tshirt-Mug,dvdsbvsdAlways Sunny In Philadelphia Dog Painting Tshirt-Mugdfbdfsb,vendor,type,"Always Sunny In Philadelphia Dog Painting Tshirt-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlwaysSunnyinPhiladelphiaDogPaintingTShirt-mug-01.png,1,Always Sunny In Philadelphia Dog Painting Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlwaysSunnyinPhiladelphiaDogPaintingTShirt-mug-02.png,2,Always Sunny In Philadelphia Dog Painting Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlwaysSunnyinPhiladelphiaDogPaintingTShirt-mug-03.png,3,Always Sunny In Philadelphia Dog Painting Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlwaysSunnyinPhiladelphiaDogPaintingTShirt-mug-04.png,4,Always Sunny In Philadelphia Dog Painting Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AlwaysSunnyinPhiladelphiaDogPaintingTShirt-mug-05.png,5,Always Sunny In Philadelphia Dog Painting Tshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
always-sunny-in-philadelphia-dog-painting-32,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,American Akita Inu Dog Gift Sweatshirt 080315-Mug,dvdsbvsdAmerican Akita Inu Dog Gift Sweatshirt 080315-Mugdfbdfsb,vendor,type,"American Akita Inu Dog Gift Sweatshirt 080315-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaInudoggiftSweatshirt080315-mug-01.png,1,American Akita Inu Dog Gift Sweatshirt 080315-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaInudoggiftSweatshirt080315-mug-02.png,2,American Akita Inu Dog Gift Sweatshirt 080315-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaInudoggiftSweatshirt080315-mug-03.png,3,American Akita Inu Dog Gift Sweatshirt 080315-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaInudoggiftSweatshirt080315-mug-04.png,4,American Akita Inu Dog Gift Sweatshirt 080315-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaInudoggiftSweatshirt080315-mug-05.png,5,American Akita Inu Dog Gift Sweatshirt 080315-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-inu-dog-gift-sweatshirt-080315,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,American Akita With Love Balloons And Valentines Day Sweatshirt Copy-Mug,dvdsbvsdAmerican Akita With Love Balloons And Valentines Day Sweatshirt Copy-Mugdfbdfsb,vendor,type,"American Akita With Love Balloons And Valentines Day Sweatshirt Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-01.png,1,American Akita With Love Balloons And Valentines Day Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-02.png,2,American Akita With Love Balloons And Valentines Day Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-03.png,3,American Akita With Love Balloons And Valentines Day Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-04.png,4,American Akita With Love Balloons And Valentines Day Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirtcopy-mug-05.png,5,American Akita With Love Balloons And Valentines Day Sweatshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,American Akita With Love Balloons And Valentines Day Sweatshirt-Mug,dvdsbvsdAmerican Akita With Love Balloons And Valentines Day Sweatshirt-Mugdfbdfsb,vendor,type,"American Akita With Love Balloons And Valentines Day Sweatshirt-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirt-mug-01.png,1,American Akita With Love Balloons And Valentines Day Sweatshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirt-mug-02.png,2,American Akita With Love Balloons And Valentines Day Sweatshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirt-mug-03.png,3,American Akita With Love Balloons And Valentines Day Sweatshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirt-mug-04.png,4,American Akita With Love Balloons And Valentines Day Sweatshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanAkitaWithLoveBalloonsAndValentinesDaySweatshirt-mug-05.png,5,American Akita With Love Balloons And Valentines Day Sweatshirt-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-akita-with-love-balloons-and-49,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,American Bulldog Gift Idea Pullover Hoodie 074645 Copy-Mug,dvdsbvsdAmerican Bulldog Gift Idea Pullover Hoodie 074645 Copy-Mugdfbdfsb,vendor,type,"American Bulldog Gift Idea Pullover Hoodie 074645 Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645copy-mug-01.png,1,American Bulldog Gift Idea Pullover Hoodie 074645 Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645copy-mug-02.png,2,American Bulldog Gift Idea Pullover Hoodie 074645 Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645copy-mug-03.png,3,American Bulldog Gift Idea Pullover Hoodie 074645 Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645copy-mug-04.png,4,American Bulldog Gift Idea Pullover Hoodie 074645 Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645copy-mug-05.png,5,American Bulldog Gift Idea Pullover Hoodie 074645 Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,American Bulldog Gift Idea Pullover Hoodie 074645-Mug,dvdsbvsdAmerican Bulldog Gift Idea Pullover Hoodie 074645-Mugdfbdfsb,vendor,type,"American Bulldog Gift Idea Pullover Hoodie 074645-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645-mug-01.png,1,American Bulldog Gift Idea Pullover Hoodie 074645-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645-mug-02.png,2,American Bulldog Gift Idea Pullover Hoodie 074645-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645-mug-03.png,3,American Bulldog Gift Idea Pullover Hoodie 074645-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645-mug-04.png,4,American Bulldog Gift Idea Pullover Hoodie 074645-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogGiftIdeaPulloverHoodie074645-mug-05.png,5,American Bulldog Gift Idea Pullover Hoodie 074645-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-gift-idea-pullover-hoodie-67,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,American Bulldog Official Dog Of The Coolest Lovers Tshirt Copy-Mug,dvdsbvsdAmerican Bulldog Official Dog Of The Coolest Lovers Tshirt Copy-Mugdfbdfsb,vendor,type,"American Bulldog Official Dog Of The Coolest Lovers Tshirt Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogOfficialDogoftheCoolestLoversTShirtcopy-mug-01.png,1,American Bulldog Official Dog Of The Coolest Lovers Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogOfficialDogoftheCoolestLoversTShirtcopy-mug-02.png,2,American Bulldog Official Dog Of The Coolest Lovers Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogOfficialDogoftheCoolestLoversTShirtcopy-mug-03.png,3,American Bulldog Official Dog Of The Coolest Lovers Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogOfficialDogoftheCoolestLoversTShirtcopy-mug-04.png,4,American Bulldog Official Dog Of The Coolest Lovers Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBulldogOfficialDogoftheCoolestLoversTShirtcopy-mug-05.png,5,American Bulldog Official Dog Of The Coolest Lovers Tshirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bulldog-official-dog-of-the-coolest,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,American Bully Pit Bull Dog With American Flag Hoodie Copy-Mug,dvdsbvsdAmerican Bully Pit Bull Dog With American Flag Hoodie Copy-Mugdfbdfsb,vendor,type,"American Bully Pit Bull Dog With American Flag Hoodie Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBullyPitBullDogWithAmericanFlagHoodiecopy-mug-01.png,1,American Bully Pit Bull Dog With American Flag Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBullyPitBullDogWithAmericanFlagHoodiecopy-mug-02.png,2,American Bully Pit Bull Dog With American Flag Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBullyPitBullDogWithAmericanFlagHoodiecopy-mug-03.png,3,American Bully Pit Bull Dog With American Flag Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBullyPitBullDogWithAmericanFlagHoodiecopy-mug-04.png,4,American Bully Pit Bull Dog With American Flag Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanBullyPitBullDogWithAmericanFlagHoodiecopy-mug-05.png,5,American Bully Pit Bull Dog With American Flag Hoodie Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,Royal,,15Oz,,100,1,,deny,manual,20,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-bully-pit-bull-dog-with-american,,,,,,,,Royal,,13Oz,,100,1,,deny,manual,22,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-english-coonhound-neon-dog-shirt,American English Coonhound Neon Dog Shirt Copy-Mug,dvdsbvsdAmerican English Coonhound Neon Dog Shirt Copy-Mugdfbdfsb,vendor,type,"American English Coonhound Neon Dog Shirt Copy-Mug,asdasd",TRUE,Color,Blacksdfdf,Type,15Oz,,100,1,,deny,manual,12,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEnglishCoonhoundNeonDogShirtcopy-mug-01.png,1,American English Coonhound Neon Dog Shirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-english-coonhound-neon-dog-shirt,,,,,,,,Blacksdfdf,,13Oz,,100,1,,deny,manual,3,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEnglishCoonhoundNeonDogShirtcopy-mug-02.png,2,American English Coonhound Neon Dog Shirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-english-coonhound-neon-dog-shirt,,,,,,,,White,,15Oz,,100,1,,deny,manual,4,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEnglishCoonhoundNeonDogShirtcopy-mug-03.png,3,American English Coonhound Neon Dog Shirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-english-coonhound-neon-dog-shirt,,,,,,,,White,,13Oz,,100,1,,deny,manual,5,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEnglishCoonhoundNeonDogShirtcopy-mug-04.png,4,American English Coonhound Neon Dog Shirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-english-coonhound-neon-dog-shirt,,,,,,,,Navy,,15Oz,,100,1,,deny,manual,6,,TRUE,FALSE,,https://rogo-speaker.s3.amazonaws.com/images/AmericanEnglishCoonhoundNeonDogShirtcopy-mug-05.png,5,American English Coonhound Neon Dog Shirt Copy-Mug,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-english-coonhound-neon-dog-shirt,,,,,,,,Navy,,13Oz,,100,1,,deny,manual,7,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-english-coonhound-neon-dog-shirt,,,,,,,,Red,,15Oz,,100,1,,deny,manual,8,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
american-english-coonhound-neon-dog-shirt,,,,,,,,Red,,13Oz,,100,1,,deny,manual,9,,TRUE,FALSE,,,,,FALSE,,,,,,,,,,,,,,,,,g,,,active
